smiles,Mol ID,canonical_smiles
COC(=O)CN1N=CC2=CC(C3=CNC4=C3C(C)=NC=N4)=CC=C21,MOL_2013,COC(=O)Cn1ncc2cc(-c3c[nH]c4ncnc(C)c34)ccc21
O=C(O)C1=NO[C@H]2CN(C(=O)C3=CN=CC(C4=CC=C5OCCC5=C4)=C3)C[C@@H]12,MOL_2014,O=C(O)C1=NO[C@H]2CN(C(=O)c3cncc(-c4ccc5c(c4)CCO5)c3)C[C@@H]12
COc1ccc2oc(-c3cc(N)nc(C)n3)cc2c1,MOL_2015,COc1ccc2oc(-c3cc(N)nc(C)n3)cc2c1
COC1(C2=CC=CC(C3=NNC4=NC=C(Br)C=C34)=C2)CCOC1,MOL_2016,COC1(c2cccc(-c3n[nH]c4ncc(Br)cc34)c2)CCOC1
CC1=CC=CC(C2=NN(CC3=CC=CC=C3)C=C2CNC2=CC=C(CO)C(C)=N2)=C1,MOL_2017,Cc1cccc(-c2nn(Cc3ccccc3)cc2CNc2ccc(CO)c(C)n2)c1
COC1=CC=CC=C1C1(NC2=C3C=NNC3=NC(C)=N2)CCC1,MOL_2018,COc1ccccc1C1(Nc2nc(C)nc3[nH]ncc23)CCC1
CN(CC1CC1)CC1CN(C(=O)C2=CNC3=CC(C4=NNN=N4)=CC=C23)CCO1,MOL_2019,CN(CC1CC1)CC1CN(C(=O)c2c[nH]c3cc(-c4nn[nH]n4)ccc23)CCO1
COC(=O)C1=NN(C)C(C(=O)N2CCC[C@@H]2C2=CSC(C3=CNC4=CC=CC=C34)=N2)=C1,MOL_2020,COC(=O)c1cc(C(=O)N2CCC[C@@H]2c2csc(-c3c[nH]c4ccccc34)n2)n(C)n1
CS(=O)(=O)C1=CC=C(C(=O)NC2=NC(C3=CC=C4CCCC4=C3)=CS2)C(F)=C1,MOL_2021,CS(=O)(=O)c1ccc(C(=O)Nc2nc(-c3ccc4c(c3)CCC4)cs2)c(F)c1
N[C@H]1COC[C@H]1N1C=C(C(=O)NC2=CC=C3NC(C4=CC=C(F)C=C4)=NC3=C2)N=N1,MOL_2022,N[C@H]1COC[C@H]1n1cc(C(=O)Nc2ccc3[nH]c(-c4ccc(F)cc4)nc3c2)nn1
NC(=O)NCc1cc(CCn2cnc(Cl)n2)cc2c1CCC2,MOL_2023,NC(=O)NCc1cc(CCn2cnc(Cl)n2)cc2c1CCC2
COC(=O)C1=COC(C2=CSC(C(NC(=O)C3=CNC4=NC=C(F)C=C34)C3CC3)=N2)=C1,MOL_2024,COC(=O)c1coc(-c2csc(C(NC(=O)c3c[nH]c4ncc(F)cc34)C3CC3)n2)c1
CCOC1=CC=C(C2=NNC3=NC(C(=O)OC)=CC=C23)N=C1,MOL_2025,CCOc1ccc(-c2n[nH]c3nc(C(=O)OC)ccc23)nc1
CCC1=CC=C(C2=NC(C(=O)N[C@@H](CC)C3=NNC(C(=O)O)=N3)=CS2)C=C1,MOL_2026,CCc1ccc(-c2nc(C(=O)N[C@@H](CC)c3n[nH]c(C(=O)O)n3)cs2)cc1
CN1C=CN=C1C1=CN(CC2=CSC(C3=CC=CC=C3F)=N2)N=N1,MOL_2027,Cn1ccnc1-c1cn(Cc2csc(-c3ccccc3F)n2)nn1
COc1ccc2[nH]c(C(=O)Nc3cnc4[nH]cc(-c5ccccc5C)c4c3)nc2c1,MOL_2028,COc1ccc2[nH]c(C(=O)Nc3cnc4[nH]cc(-c5ccccc5C)c4c3)nc2c1
CC1=CC=C(C2=CN=C3NN=C(C)C3=C2)S1,MOL_2029,Cc1ccc(-c2cnc3[nH]nc(C)c3c2)s1
CC1=NC(C2=CC=CC(C(=O)NCC3=CSC(C4=CC=C5OCCOC5=C4)=N3)=C2)=CS1,MOL_2030,Cc1nc(-c2cccc(C(=O)NCc3csc(-c4ccc5c(c4)OCCO5)n3)c2)cs1
C1=C(C2=CC=C3OCCC3=C2)C=CC(C2=NOC(C3CCCN3)=N2)=C1,MOL_2031,c1cc(-c2noc(C3CCCN3)n2)ccc1-c1ccc2c(c1)CCO2
FC1=CC=C(C2=CSC(C3=CN=C(C4CC4)O3)=N2)C=C1,MOL_2032,Fc1ccc(-c2csc(-c3cnc(C4CC4)o3)n2)cc1
COC1=CC=CC=C1[C@H](C)NC1=NC2=CC=CN=C2C(NC2CCC3=C(C2)C(C)=NN3)=N1,MOL_2033,COc1ccccc1[C@H](C)Nc1nc(NC2CCc3[nH]nc(C)c3C2)c2ncccc2n1
O=C(O)C1=CC(C2CN(C(=O)C3=CC(NCC4=CC=CC=C4)=CC=N3)CCO2)=NO1,MOL_2034,O=C(O)c1cc(C2CN(C(=O)c3cc(NCc4ccccc4)ccn3)CCO2)no1
COC1=CC=C(C2=NC(COC(=O)C3=CSC(C4=CC=C5OCCOC5=C4)=N3)=NO2)C=C1,MOL_2035,COc1ccc(-c2nc(COC(=O)c3csc(-c4ccc5c(c4)OCCO5)n3)no2)cc1
COC(=O)C1=C(C)OC(C(=O)N2C[C@@H](F)C[C@H]2C2=CSC(C3=NNC4=CC=CC=C34)=N2)=C1,MOL_2036,COC(=O)c1cc(C(=O)N2C[C@@H](F)C[C@H]2c2csc(-c3n[nH]c4ccccc34)n2)oc1C
CCOC1=CC=C(C2=NC(C(=O)NC(CC(N)=O)C3=CN(CC4CC5CC5C4)N=N3)=CS2)C=C1,MOL_2037,CCOc1ccc(-c2nc(C(=O)NC(CC(N)=O)c3cn(CC4CC5CC5C4)nn3)cs2)cc1
CC1=CC=CC(C2=NC(C3=NC(C4=C(Br)NN=C4)=NO3)=CS2)=N1,MOL_2038,Cc1cccc(-c2nc(-c3nc(-c4cn[nH]c4Br)no3)cs2)n1
CC1=NN2C(NC3COC3)=C(C3=CSC(C4=NC=CC=N4)=N3)N=C2C=C1,MOL_2039,Cc1ccc2nc(-c3csc(-c4ncccn4)n3)c(NC3COC3)n2n1
N#CC1=C(F)C(F)=CC(C(=O)N2CCC2CN=[N+]=[N-])=C1,MOL_2040,N#Cc1cc(C(=O)N2CCC2CN=[N+]=[N-])cc(F)c1F
CC(C)C1=CC=C2NC(NC(=O)C3=CNC(C4=CC([N+](=O)[O-])=CC=C4)=N3)=NC2=C1,MOL_2041,CC(C)c1ccc2[nH]c(NC(=O)c3c[nH]c(-c4cccc([N+](=O)[O-])c4)n3)nc2c1
COC1=CC=CC=C1[C@H](C)NC1=NC2=CC=CC=C2C(N2CC[C@@H](OC3=CC=NC=C3)C2)=N1,MOL_2042,COc1ccccc1[C@H](C)Nc1nc(N2CC[C@@H](Oc3ccncc3)C2)c2ccccc2n1
CS(=O)(=O)C1=CC(NC(=O)C2=NC3=CC=NN3C=C2)=CC(C#N)=C1,MOL_2043,CS(=O)(=O)c1cc(C#N)cc(NC(=O)c2ccn3nccc3n2)c1
CC1=NC(C(=O)N2CCCC(CC3=NC(C4=CC5=CC=CC=C5C=N4)=CS3)C2)=CN(C)C1=O,MOL_2044,Cc1nc(C(=O)N2CCCC(Cc3nc(-c4cc5ccccc5cn4)cs3)C2)cn(C)c1=O
CNC(=O)C1=NNC2=CC=C(NC(=O)C3=COC(C4=CSC(C)=N4)=C3)C=C12,MOL_2045,CNC(=O)c1n[nH]c2ccc(NC(=O)c3coc(-c4csc(C)n4)c3)cc12
CC1=CN=C(C2=CC3=CON=C3C=C2)C(N)=C1,MOL_2046,Cc1cnc(-c2ccc3nocc3c2)c(N)c1
CCOC1=NN2C(NC)=C(C3=CSC(C4=CC=CC=C4)=N3)N=C2C=C1,MOL_2047,CCOc1ccc2nc(-c3csc(-c4ccccc4)n3)c(NC)n2n1
CC1(C2=CC=CC(C(=O)N3CCO[C@H](CNC4=C(C#N)C=NC5=CC=CC=C45)C3)=C2)CC1,MOL_2048,CC1(c2cccc(C(=O)N3CCO[C@H](CNc4c(C#N)cnc5ccccc45)C3)c2)CC1
CC1=C(C)NC(C2=CC=CC(NC3=NC=NC4=C3CN(CC3=CC=CC=C3)CC4)=C2)=N1,MOL_2049,Cc1nc(-c2cccc(Nc3ncnc4c3CN(Cc3ccccc3)CC4)c2)[nH]c1C
CC1(C)[C@H](CN=[N+]=[N-])[C@@H]1NC1=CC(Cl)=NC2=C(C#N)C=NN12,MOL_2050,CC1(C)[C@H](CN=[N+]=[N-])[C@@H]1Nc1cc(Cl)nc2c(C#N)cnn12
CC1=CC(C(=O)N2CCC(F)(C3=CN(C4=CC=CC=N4)N=N3)CC2)=CN(C)C1=O,MOL_2051,Cc1cc(C(=O)N2CCC(F)(c3cn(-c4ccccn4)nn3)CC2)cn(C)c1=O
CCSC1=CC=CN=C1C1=NOC(C2=CSC(C(C)=O)=N2)=N1,MOL_2052,CCSc1cccnc1-c1noc(-c2csc(C(C)=O)n2)n1
CCOC1=CC=CN=C1C(=O)NCC1=NC(C2=NC(C3=CC=C4OCCC4=C3)=CS2)=CS1,MOL_2053,CCOc1cccnc1C(=O)NCc1nc(-c2nc(-c3ccc4c(c3)CCO4)cs2)cs1
COC1=CC=CC(C2=NC3=C(CN(C(=O)C4=CNC(C5=CC=CC=C5)=C4)CC3)S2)=N1,MOL_2054,COc1cccc(-c2nc3c(s2)CN(C(=O)c2c[nH]c(-c4ccccc4)c2)CC3)n1
Cc1cc(-c2cc3ccccc3c(N)n2)cc(C)c1Cl,MOL_2055,Cc1cc(-c2cc3ccccc3c(N)n2)cc(C)c1Cl
CC1=CC=C(S(C)(=O)=O)C(C(=O)NC2(C3=CSC(C4=CC=NC(C)=C4)=N3)CC2)=C1,MOL_2056,Cc1ccc(S(C)(=O)=O)c(C(=O)NC2(c3csc(-c4ccnc(C)c4)n3)CC2)c1
CC1=CC2=C(C3=CSC(C)=N3)C=CC=C2C=N1,MOL_2057,Cc1cc2c(-c3csc(C)n3)cccc2cn1
CC1=CC=C(C2=NN(CC(=O)N3CCCC(CC4=NC(C5=CC=CC=N5)=CS4)C3)N=N2)C=C1,MOL_2058,Cc1ccc(-c2nnn(CC(=O)N3CCCC(Cc4nc(-c5ccccn5)cs4)C3)n2)cc1
CCC(C)C1=CC=C(C#N)C(N2CC(CN=[N+]=[N-])C2)=N1,MOL_2059,CCC(C)c1ccc(C#N)c(N2CC(CN=[N+]=[N-])C2)n1
NC(=O)C1=CC=CC(NCC2=NN=C(C3=CC=CC=C3)N2)=C1,MOL_2060,NC(=O)c1cccc(NCc2nnc(-c3ccccc3)[nH]2)c1
CC1=NC(N[C@@H](C)C(N)=O)=C2C(C3=CC=CS3)=CSC2=N1,MOL_2061,Cc1nc(N[C@@H](C)C(N)=O)c2c(-c3cccs3)csc2n1
COC(=O)C1=CC(N2C[C@@H](C)OC[C@H]2C)=NC2=CC=CC=C12,MOL_2062,COC(=O)c1cc(N2C[C@@H](C)OC[C@H]2C)nc2ccccc12
CC1(C)CNC2=CC=C(C3=CC=NC(N)=C3)N=C21,MOL_2063,CC1(C)CNc2ccc(-c3ccnc(N)c3)nc21
COC(=O)C1=CC(C2=NOC(C3=CC=CC(C4=CC=CO4)=C3)=N2)=CN=C1N,MOL_2064,COC(=O)c1cc(-c2noc(-c3cccc(-c4ccco4)c3)n2)cnc1N
CC(=O)C1=NC(C(=O)N2CCC(NC3=NC(C4=CC(F)=CC=C4)=CC=N3)C(C)C2)=CS1,MOL_2065,CC(=O)c1nc(C(=O)N2CCC(Nc3nccc(-c4cccc(F)c4)n3)C(C)C2)cs1
CC1=CC=C(C2=CSC(NC(=O)C3=CC=C4C=NNC4=C3)=N2)S1,MOL_2066,Cc1ccc(-c2csc(NC(=O)c3ccc4cn[nH]c4c3)n2)s1
CC1=CC(C2=NC(CC3CCN(C(=O)C(F)(F)C4=CC=CC=C4C)CC3)=CS2)=NN1,MOL_2067,Cc1cc(-c2nc(CC3CCN(C(=O)C(F)(F)c4ccccc4C)CC3)cs2)n[nH]1
CC1=CC=NC2=C1NC(C1=CSC(C3=CN(C)N=C3)=N1)=N2,MOL_2068,Cc1ccnc2nc(-c3csc(-c4cnn(C)c4)n3)[nH]c12
Cn1cccc1-c1cnc2[nH]c(-c3cc(C(=O)N4CCC(CN)CC4)cs3)cc2c1,MOL_2069,Cn1cccc1-c1cnc2[nH]c(-c3cc(C(=O)N4CCC(CN)CC4)cs3)cc2c1
CCC1=CC=C(C2=CSC(NC3=NC=NC4=C3C=NN4)=N2)C=C1,MOL_2070,CCc1ccc(-c2csc(Nc3ncnc4[nH]ncc34)n2)cc1
CC1=CC=C(C2=NC=CN2CC(=O)NC2=CC(C3=CSC(C)=N3)=CC=C2)N=C1,MOL_2071,Cc1ccc(-c2nccn2CC(=O)Nc2cccc(-c3csc(C)n3)c2)nc1
CC1=CC(C(=O)N2CCC(F)(C3=CN([C@H](C)C4=CC=CC=N4)N=N3)C2)=CNC1=O,MOL_2072,Cc1cc(C(=O)N2CCC(F)(c3cn([C@H](C)c4ccccn4)nn3)C2)c[nH]c1=O
OC1=CC(O)=NC(CNC2=NC3=CC=CC=C3N=C2N2CC=C(C3=CNC4=NC=CC=C34)CC2)=N1,MOL_2073,Oc1cc(O)nc(CNc2nc3ccccc3nc2N2CC=C(c3c[nH]c4ncccc34)CC2)n1
CC1=CC(N)=C(C2=CC=C3C=CNC3=N2)C=N1,MOL_2074,Cc1cc(N)c(-c2ccc3cc[nH]c3n2)cn1
CN(C)C1=NC=C2N=C(C3=CSC(C4=CC=C(Cl)C=C4)=N3)NC2=N1,MOL_2075,CN(C)c1ncc2nc(-c3csc(-c4ccc(Cl)cc4)n3)[nH]c2n1
COC1=CC=CC=C1[C@H](C)NC1=CC=NC(N2CCC3=C(C2)N=CN3C2=CC=C(C)C=C2)=N1,MOL_2076,COc1ccccc1[C@H](C)Nc1ccnc(N2CCc3c(ncn3-c3ccc(C)cc3)C2)n1
CNC1=C(C(=O)N2CCC3CCC(C2)N3C2=NC(C3=CC=CC=N3)=NC(C)=C2)N=CS1,MOL_2077,CNc1scnc1C(=O)N1CCC2CCC(C1)N2c1cc(C)nc(-c2ccccn2)n1
NC1=CC=CC(C2=CC=CC(C(=O)N3CCOC(C4=CC=NC(N5CCCC5)=N4)C3)=C2)=C1,MOL_2078,Nc1cccc(-c2cccc(C(=O)N3CCOC(c4ccnc(N5CCCC5)n4)C3)c2)c1
CCOC(=O)C1CCC2=C(C1)SC(NC(=O)C1=CSC(C3=CC=C(Cl)C=C3)=N1)=N2,MOL_2079,CCOC(=O)C1CCc2nc(NC(=O)c3csc(-c4ccc(Cl)cc4)n3)sc2C1
CN1C=C(C(O)C(=O)N2CCOC(CC3=CN(C4=CC=CC5=C4C=NN5)N=N3)C2)C=N1,MOL_2080,Cn1cc(C(O)C(=O)N2CCOC(Cc3cn(-c4cccc5[nH]ncc45)nn3)C2)cn1
Cc1ccc(CNC(=O)Nc2ccc3c(c2)CNCC3)c2c1CCC2,MOL_2081,Cc1ccc(CNC(=O)Nc2ccc3c(c2)CNCC3)c2c1CCC2
COCC1=NC(C2CC2)=NC=C1C1=CNC2=NC=CC=C12,MOL_2082,COCc1nc(C2CC2)ncc1-c1c[nH]c2ncccc12
FC(F)(F)C1=CC(C2=CC=CO2)=NN=C1N1C[C@@H]2C[C@H]1CS2,MOL_2083,FC(F)(F)c1cc(-c2ccco2)nnc1N1C[C@@H]2C[C@H]1CS2
CC1=C(C(=O)N2CCO[C@@H](C3=CN(CC4CCC=CCC4)N=N3)C2)NC(C2=CC=CN=C2)=N1,MOL_2084,Cc1nc(-c2cccnc2)[nH]c1C(=O)N1CCO[C@@H](c2cn(CC3CCC=CCC3)nn2)C1
CC1=NC(C(=O)N2CCN(C)C(C3=CN(CC4=CN5C=CC=NC5=N4)N=N3)C2)=CS1,MOL_2085,Cc1nc(C(=O)N2CCN(C)C(c3cn(Cc4cn5cccnc5n4)nn3)C2)cs1
COC1=CC=CC=C1C(CF)NC1=NC2=CC(C)=CC=C2C(NCCC2=NC=NC(O)=C2)=N1,MOL_2086,COc1ccccc1C(CF)Nc1nc(NCCc2cc(O)ncn2)c2ccc(C)cc2n1
CCC1=NN(CC2=CC=CC=C2)C=C1C(=O)NC1=NC=C2C(Br)=CC=CC2=N1,MOL_2087,CCc1nn(Cc2ccccc2)cc1C(=O)Nc1ncc2c(Br)cccc2n1
COC1=NC=CC=C1CN(C)C1=C2C=NN(C)C2=NC(NCC2=CC(N)=CC=C2)=N1,MOL_2088,COc1ncccc1CN(C)c1nc(NCc2cccc(N)c2)nc2c1cnn2C
CC1=CC=C(C(=O)N2CCOC(CC3=CN(CC4=NC5=CC=CC=C5N4)N=N3)C2)C=C1F,MOL_2089,Cc1ccc(C(=O)N2CCOC(Cc3cn(Cc4nc5ccccc5[nH]4)nn3)C2)cc1F
N#CC1=CC(CC2=CN=C(NC(=O)C3=CSC(C4=NN=CN4)=N3)S2)=CC=C1F,MOL_2090,N#Cc1cc(Cc2cnc(NC(=O)c3csc(-c4nnc[nH]4)n3)s2)ccc1F
CC1=NC2=CC(C3=CNC4=NC=C(F)C=C34)=CC(Cl)=C2O1,MOL_2091,Cc1nc2cc(-c3c[nH]c4ncc(F)cc34)cc(Cl)c2o1
FC(F)(F)CN1C=C(CN2C=CN=C2C2=CN=CC=N2)C=N1,MOL_2092,FC(F)(F)Cn1cc(Cn2ccnc2-c2cnccn2)cn1
CC1(CC(=O)N2CCCC(C3=NC(C4=CC5=CC=CC=C5C=N4)=CS3)C2)CCOC1,MOL_2093,CC1(CC(=O)N2CCCC(c3nc(-c4cc5ccccc5cn4)cs3)C2)CCOC1
CC1=NN(C2=CC=CC=C2)C(Cl)=C1CNC1=CC=CC(C2=NN=NN2C2CC2)=C1,MOL_2094,Cc1nn(-c2ccccc2)c(Cl)c1CNc1cccc(-c2nnnn2C2CC2)c1
CC1=CC(=O)C(C(=O)N2CCO[C@@H](C3=CN(C4=C(F)C=CC=C4C)N=N3)C2)=CN1,MOL_2095,Cc1cc(=O)c(C(=O)N2CCO[C@@H](c3cn(-c4c(C)cccc4F)nn3)C2)c[nH]1
FC(F)(F)C1=CC=NN1CC1=NC(C2=CC=C3OCCC3=C2)=NO1,MOL_2096,FC(F)(F)c1ccnn1Cc1nc(-c2ccc3c(c2)CCO3)no1
CC(C)C1=NNC=C1CNC1=CC(C2=CN(C)N=C2)=CC=C1,MOL_2097,CC(C)c1n[nH]cc1CNc1cccc(-c2cnn(C)c2)c1
CC1=NN(C2=CC=CC=C2)C(C)=C1CNC1=CC(C2=NN(C)C=N2)=CC=C1,MOL_2098,Cc1nn(-c2ccccc2)c(C)c1CNc1cccc(-c2ncn(C)n2)c1
CCC1CN(C(=O)C2=CC=C(C)C(C3=CN(CC4=NC(C(=O)O)=CS4)N=N3)=C2)CCS1,MOL_2099,CCC1CN(C(=O)c2ccc(C)c(-c3cn(Cc4nc(C(=O)O)cs4)nn3)c2)CCS1
CC1=NC=C(C2=NOC(C3=CSC(C4=CC=CC=C4F)=N3)=N2)S1,MOL_2100,Cc1ncc(-c2noc(-c3csc(-c4ccccc4F)n3)n2)s1
COCC1=CN(C)C(C(=O)N(C)C(C)C2=NC(C3=CC=C4OCCC4=C3)=CS2)=C1,MOL_2101,COCc1cc(C(=O)N(C)C(C)c2nc(-c3ccc4c(c3)CCO4)cs2)n(C)c1
CCOC1=CC=C(C2=NC(C(=O)NC3=CC=CC=C3NC3=NN(C)C=C3)=CS2)C=C1,MOL_2102,CCOc1ccc(-c2nc(C(=O)Nc3ccccc3Nc3ccn(C)n3)cs2)cc1
COC1=CC=C(C2=NC(C3=NC4=NC=CN=C4N3)=CS2)C=C1,MOL_2103,COc1ccc(-c2nc(-c3nc4nccnc4[nH]3)cs2)cc1
CC1=C(C)NC(C2=CC=C(NC(=O)C3=CSC(C4CCCN4)=N3)C=C2)=N1,MOL_2104,Cc1nc(-c2ccc(NC(=O)c3csc(C4CCCN4)n3)cc2)[nH]c1C
COC1=CC=CC(CC2=NOC(C3=CNC4=NC=CC=C34)=N2)=C1,MOL_2105,COc1cccc(Cc2noc(-c3c[nH]c4ncccc34)n2)c1
CC1=CC=C(C2=CSC(=O)N2CC(=O)N2CCC(C3=CC(C4=CC=CO4)=NN3)CC2)C=C1,MOL_2106,Cc1ccc(-c2csc(=O)n2CC(=O)N2CCC(c3cc(-c4ccco4)n[nH]3)CC2)cc1
CC(C)C1=CSC(C(=O)N2CC[C@H](C3=CN(C4=CC=CC=N4)N=N3)C[C@H]2C)=N1,MOL_2107,CC(C)c1csc(C(=O)N2CC[C@H](c3cn(-c4ccccn4)nn3)C[C@H]2C)n1
CCC1=NC=C(C(=O)N2CCC(CC3=NC(C4=NOC(C)=C4)=CS3)CC2)C=N1,MOL_2108,CCc1ncc(C(=O)N2CCC(Cc3nc(-c4cc(C)on4)cs3)CC2)cn1
OCCNc1ncc2[nH]nc(-c3cc(-c4ccc(F)c(O)c4)co3)c2n1,MOL_2109,OCCNc1ncc2[nH]nc(-c3cc(-c4ccc(F)c(O)c4)co3)c2n1
CC(C(=O)NCC1=CC(C2=NC(C3=CN=C4C=CC=CN34)=CS2)=CC=C1)C1CCCO1,MOL_2110,CC(C(=O)NCc1cccc(-c2nc(-c3cnc4ccccn34)cs2)c1)C1CCCO1
C1=CC=C(C2=CSC(C3=CN=C(C4=NC=CO4)N=C3)=N2)C=C1,MOL_2111,c1ccc(-c2csc(-c3cnc(-c4ncco4)nc3)n2)cc1
O=C(NCC1=NC(C2=NC(C3=CC=CO3)=CS2)=CS1)[C@H]1CCO[C@@H]1C1=CC=CC=C1,MOL_2112,O=C(NCc1nc(-c2nc(-c3ccco3)cs2)cs1)[C@H]1CCO[C@@H]1c1ccccc1
CC1=C2NC=NC2=CC(C(=O)N2CCO[C@@H](C3=CN(C[C@@H]4C[C@H]5CC[C@@H]4O5)N=N3)C2)=C1,MOL_2113,Cc1cc(C(=O)N2CCO[C@@H](c3cn(C[C@@H]4C[C@H]5CC[C@@H]4O5)nn3)C2)cc2nc[nH]c12
CC1=CC=NC(C2=CSC(C3=NC=CN3)=N2)=C1,MOL_2114,Cc1ccnc(-c2csc(-c3ncc[nH]3)n2)c1
C1=CN=CC(C2=NC(C3=C4C=CC=CN4C=N3)=CS2)=C1,MOL_2115,c1cncc(-c2nc(-c3ncn4ccccc34)cs2)c1
Cn1ccc(-c2ccc3cc(-c4nc(C(=O)N5CCC(C#N)CC5)cs4)[nH]c3n2)n1,MOL_2116,Cn1ccc(-c2ccc3cc(-c4nc(C(=O)N5CCC(C#N)CC5)cs4)[nH]c3n2)n1
CC1=NC=CC=C1C1=CSC(CC2=CC=C(NC(=O)C3=NN(CCO)C(=O)CC3)C=C2)=N1,MOL_2117,Cc1ncccc1-c1csc(Cc2ccc(NC(=O)C3=NN(CCO)C(=O)CC3)cc2)n1
CC1=CC(C(=O)N2CC(NC3=CC=NC(C4=NC=CS4)=N3)CC2C)=CN1C,MOL_2118,Cc1cc(C(=O)N2CC(Nc3ccnc(-c4nccs4)n3)CC2C)cn1C
CC(=O)C1=C(NC(=O)C2=CSC(C3=CC=C([N+](=O)[O-])C=C3)=N2)N(C)N=C1,MOL_2119,CC(=O)c1cnn(C)c1NC(=O)c1csc(-c2ccc([N+](=O)[O-])cc2)n1
CNC1=CC=C(C2=NOC(C3=CSC(C4=NC=CC=N4)=N3)=N2)C=N1,MOL_2120,CNc1ccc(-c2noc(-c3csc(-c4ncccn4)n3)n2)cn1
C[C@@H](NC(=O)C1=CC(S(N)(=O)=O)=CC(F)=C1)C1=CSC(C2=CC=C3CCCC3=C2)=N1,MOL_2121,C[C@@H](NC(=O)c1cc(F)cc(S(N)(=O)=O)c1)c1csc(-c2ccc3c(c2)CCC3)n1
FC1=CC(F)=CC(C2=NOC(C3=CNC4=NC=NC=C34)=N2)=C1,MOL_2122,Fc1cc(F)cc(-c2noc(-c3c[nH]c4ncncc34)n2)c1
CC1=NC(C2=NC(CC3CCN(C(=O)C4=NNC5=CC=C(F)C=C45)CC3)=CS2)=CO1,MOL_2123,Cc1nc(-c2nc(CC3CCN(C(=O)c4n[nH]c5ccc(F)cc45)CC3)cs2)co1
BrC1=CN=C2C(C3=CNC4=NC=CC=C34)=NNC2=C1,MOL_2124,Brc1cnc2c(-c3c[nH]c4ncccc34)n[nH]c2c1
FC(F)(F)C1=NN2C=C(C3=CSC(C4=CC=CC=N4)=N3)C=NC2=N1,MOL_2125,FC(F)(F)c1nc2ncc(-c3csc(-c4ccccn4)n3)cn2n1
CC(=O)C1=CC(C(=O)N[C@@H]2CN(C3=CC(C4=CC=CC=N4)=NC=N3)CC[C@H]2CO)=CS1,MOL_2126,CC(=O)c1cc(C(=O)N[C@@H]2CN(c3cc(-c4ccccn4)ncn3)CC[C@H]2CO)cs1
CC1=CSC(C2=CN(CC(=O)N3CCC(C4=CC=CC=C4)OC(C)C3)N=N2)=N1,MOL_2127,Cc1csc(-c2cn(CC(=O)N3CCC(c4ccccc4)OC(C)C3)nn2)n1
FC1=CN=C2NC=C(C3=NC(C4=CC=C(Br)S4)=NO3)C2=C1,MOL_2128,Fc1cnc2[nH]cc(-c3nc(-c4ccc(Br)s4)no3)c2c1
C1=CC=C(C2=CC(C3=NNC4=C3COCC4)=CC=C2)C=C1,MOL_2129,c1ccc(-c2cccc(-c3n[nH]c4c3COCC4)c2)cc1
CCC1=NNC(=O)C(C(=O)N(C)C(C)C2=NC(C3=CN(C)C4=CC=CC=C34)=CS2)=C1CC,MOL_2130,CCc1n[nH]c(=O)c(C(=O)N(C)C(C)c2nc(-c3cn(C)c4ccccc34)cs2)c1CC
CCC1=CC(C2=CN(C(CC)C3=CC=CN=C3)N=N2)=NN1,MOL_2131,CCc1cc(-c2cn(C(CC)c3cccnc3)nn2)n[nH]1
FC(F)(F)C1=CSC(CN2C=CN=C2C2=CC=CC3=C2OCO3)=N1,MOL_2132,FC(F)(F)c1csc(Cn2ccnc2-c2cccc3c2OCO3)n1
Cc1cc(-c2cc3ccccc3o2)cc(N)n1,MOL_2133,Cc1cc(-c2cc3ccccc3o2)cc(N)n1
O=C(C1=CC=C(C2=CC=CC=N2)C=C1)N1CCC(NC2=NC(C34CCCC3C4)=CS2)C1,MOL_2134,O=C(c1ccc(-c2ccccn2)cc1)N1CCC(Nc2nc(C34CCCC3C4)cs2)C1
O=C1N[C@H](C(=O)N2CCOC(CC3=CN(C4=CC=NC5=CC=CC=C45)N=N3)C2)CO1,MOL_2135,O=C1N[C@H](C(=O)N2CCOC(Cc3cn(-c4ccnc5ccccc45)nn3)C2)CO1
COC1=CC(F)=CC(C2=CSC(C3=CSC(CNC(=O)C4=CNC5=CN=CC=C45)=N3)=N2)=C1,MOL_2136,COc1cc(F)cc(-c2csc(-c3csc(CNC(=O)c4c[nH]c5cnccc45)n3)n2)c1
O=C(O)C1=CSC(C2=CN(C3=CC(C(=O)N4CCOC(C5CC5)C4)=CC=C3F)N=N2)=C1,MOL_2137,O=C(O)c1csc(-c2cn(-c3cc(C(=O)N4CCOC(C5CC5)C4)ccc3F)nn2)c1
O=C(O)C1=NN(C2=CC=C(F)C=C2)C(NC(=O)C2=CSC(C3=CC(Br)=CS3)=N2)=C1,MOL_2138,O=C(O)c1cc(NC(=O)c2csc(-c3cc(Br)cs3)n2)n(-c2ccc(F)cc2)n1
CC1=NC(C2=CN(C)C(C(=O)N3CCOC(C(=O)NC4=CC=CC=C4)C3)=C2)=CS1,MOL_2139,Cc1nc(-c2cc(C(=O)N3CCOC(C(=O)Nc4ccccc4)C3)n(C)c2)cs1
CC1=CC(C(=O)NC2=NC(C3CCOCC3)=NC(Cl)=C2)=C2C=CC=NC2=C1C,MOL_2140,Cc1cc(C(=O)Nc2cc(Cl)nc(C3CCOCC3)n2)c2cccnc2c1C
CC1CCCN1CC1=CC=CC(C2=NNC3=C2C(N)=CC=N3)=C1,MOL_2141,CC1CCCN1Cc1cccc(-c2n[nH]c3nccc(N)c23)c1
